dt,CEN,COR,CSDAC,CEB_SR,SK
2025-03-26 10:30:00+00:00,3.82,0.0,402.43,3.82,346.962
2025-03-26 10:45:00+00:00,3.84,0.0,402.43,3.84,319.265
2025-03-26 11:00:00+00:00,3.94,0.0,402.43,3.94,294.265
2025-03-26 11:15:00+00:00,4.32,0.0,415.77,4.32,181.144
2025-03-26 11:30:00+00:00,224.57,0.0,415.77,224.57,92.928
2025-03-26 11:45:00+00:00,317.01,0.0,415.77,317.01,36.17
2025-03-26 12:00:00+00:00,415.77,0.0,415.77,405.4,-8.909
2025-03-26 12:15:00+00:00,239.76,0.0,421.43,239.76,71.909
2025-03-26 12:30:00+00:00,4.78,0.0,421.43,4.78,166.297
2025-03-26 12:45:00+00:00,4.56,0.0,421.43,4.56,177.474
2025-03-26 13:00:00+00:00,4.66,0.0,421.43,4.66,152.735
2025-03-26 13:15:00+00:00,4.78,0.0,451.22,4.78,163.24
2025-03-26 13:30:00+00:00,200.0,0.0,451.22,200.0,133.636
2025-03-26 13:45:00+00:00,367.14,10.5,451.22,367.14,5.461
2025-03-26 14:00:00+00:00,483.8,10.5,451.22,483.8,-63.734
2025-03-26 14:15:00+00:00,459.31,10.5,437.39,459.31,-39.884
2025-03-26 14:30:00+00:00,459.31,10.5,437.39,459.31,-48.598
2025-03-26 14:45:00+00:00,518.91,10.5,437.39,518.91,-153.182
2025-03-26 15:00:00+00:00,650.39,10.5,437.39,650.39,-220.883
2025-03-26 15:15:00+00:00,609.89,0.0,512.8,609.89,-135.5
2025-03-26 15:30:00+00:00,520.4,0.0,512.8,520.4,-90.603
2025-03-26 15:45:00+00:00,658.95,0.0,512.8,658.95,-183.037
2025-03-26 16:00:00+00:00,658.95,0.0,512.8,658.95,-186.046
2025-03-26 16:15:00+00:00,417.92,0.0,576.63,417.92,75.55
2025-03-26 16:30:00+00:00,435.0,0.0,576.63,435.0,41.766
2025-03-26 16:45:00+00:00,590.87,0.0,576.63,590.87,-73.459
2025-03-26 17:00:00+00:00,629.89,0.0,576.63,629.89,-121.961
2025-03-26 17:15:00+00:00,469.26,0.0,685.87,469.26,28.851
2025-03-26 17:30:00+00:00,442.53,0.0,685.87,442.53,59.32
2025-03-26 17:45:00+00:00,685.87,0.0,685.87,582.67,-48.401
2025-03-26 18:00:00+00:00,685.87,0.0,685.87,674.89,-147.787
2025-03-26 18:15:00+00:00,711.29,0.0,711.29,699.72,-197.931
2025-03-26 18:30:00+00:00,712.49,0.0,711.29,712.49,-190.885
2025-03-26 18:45:00+00:00,712.49,0.0,711.29,712.49,-164.894
2025-03-26 19:00:00+00:00,711.29,0.0,711.29,676.58,-119.272
2025-03-26 19:15:00+00:00,674.81,0.0,646.71,674.81,-172.506
2025-03-26 19:30:00+00:00,647.91,0.0,646.71,647.91,-108.77
2025-03-26 19:45:00+00:00,646.71,0.0,646.71,611.36,-37.712
2025-03-26 20:00:00+00:00,460.17,0.0,646.71,460.17,36.498
2025-03-26 20:15:00+00:00,548.05,0.0,543.34,548.05,-99.397
2025-03-26 20:30:00+00:00,545.99,0.0,543.34,545.99,-72.846
2025-03-26 20:45:00+00:00,437.08,0.0,543.34,437.08,37.267
2025-03-26 21:00:00+00:00,422.81,0.0,543.34,422.81,141.869
2025-03-26 21:15:00+00:00,508.55,0.0,508.55,453.7,-9.873
2025-03-26 21:30:00+00:00,508.55,0.0,508.55,468.35,-52.757
2025-03-26 21:45:00+00:00,508.55,0.0,508.55,439.9,-0.579
2025-03-26 22:00:00+00:00,437.08,0.0,508.55,437.08,8.938
2025-03-26 22:15:00+00:00,475.6,0.0,457.1,475.6,-122.43
2025-03-26 22:30:00+00:00,457.1,0.0,457.1,451.34,-100.2
2025-03-26 22:45:00+00:00,457.1,0.0,457.1,433.74,-40.74
2025-03-26 23:00:00+00:00,341.21,0.0,457.1,341.21,22.66
2025-03-26 23:15:00+00:00,437.33,0.0,437.33,414.63,-19.162
2025-03-26 23:30:00+00:00,369.29,0.0,437.33,369.29,2.19
2025-03-26 23:45:00+00:00,308.56,0.0,437.33,308.56,47.087
2025-03-27 00:00:00+00:00,323.5,0.0,437.33,323.5,36.381
2025-03-27 00:15:00+00:00,419.62,0.0,412.69,419.62,-60.4
2025-03-27 00:30:00+00:00,423.51,0.0,412.69,423.51,-82.307
2025-03-27 00:45:00+00:00,412.69,0.0,412.69,437.5,0.343
2025-03-27 01:00:00+00:00,308.56,0.0,412.69,308.56,34.748
2025-03-27 01:15:00+00:00,413.8,0.0,407.56,413.8,-47.465
2025-03-27 01:30:00+00:00,407.56,0.0,407.56,407.0,-15.86
2025-03-27 01:45:00+00:00,407.56,0.0,407.56,407.0,-20.513
2025-03-27 02:00:00+00:00,407.56,0.0,407.56,407.0,-23.646
2025-03-27 02:15:00+00:00,411.77,0.0,411.77,425.0,1.841
2025-03-27 02:30:00+00:00,411.77,0.0,411.77,403.54,-6.411
2025-03-27 02:45:00+00:00,413.8,0.0,411.77,413.8,-49.346
2025-03-27 03:00:00+00:00,417.2,0.0,411.77,417.2,-59.079
2025-03-27 03:15:00+00:00,167.5,0.0,405.73,167.5,61.343
2025-03-27 03:30:00+00:00,167.5,0.0,405.73,167.5,44.868
2025-03-27 03:45:00+00:00,410.4,0.0,405.73,410.4,-34.836
2025-03-27 04:00:00+00:00,410.4,0.0,405.73,410.4,-24.693
2025-03-27 04:15:00+00:00,167.5,0.0,437.91,167.5,96.781
2025-03-27 04:30:00+00:00,167.5,0.0,437.91,167.5,104.732
2025-03-27 04:45:00+00:00,402.5,0.0,437.91,402.5,5.973
2025-03-27 05:00:00+00:00,446.74,0.0,437.91,446.74,-29.566
2025-03-27 05:15:00+00:00,376.91,0.0,543.79,376.91,64.151
2025-03-27 05:30:00+00:00,443.96,0.0,543.79,443.96,3.179
2025-03-27 05:45:00+00:00,554.14,0.0,543.79,554.14,-110.439
2025-03-27 06:00:00+00:00,609.89,0.0,543.79,609.89,-135.014
2025-03-27 06:15:00+00:00,615.6,10.5,584.02,615.6,-84.973
2025-03-27 06:30:00+00:00,615.6,10.5,584.02,615.6,-91.493
2025-03-27 06:45:00+00:00,615.6,10.5,584.02,615.6,-84.428
2025-03-27 07:00:00+00:00,615.6,10.5,584.02,615.6,-62.412
2025-03-27 07:15:00+00:00,662.45,10.5,514.82,662.45,-95.874
2025-03-27 07:30:00+00:00,547.09,10.5,514.82,547.09,-25.282
2025-03-27 07:45:00+00:00,450.5,10.5,514.82,450.5,62.458
2025-03-27 08:00:00+00:00,445.55,10.5,514.82,445.55,97.976
2025-03-27 08:15:00+00:00,662.45,10.5,463.72,662.45,-113.218
2025-03-27 08:30:00+00:00,685.46,10.5,463.72,685.46,-125.076
2025-03-27 08:45:00+00:00,662.45,10.5,463.72,662.45,-70.916
2025-03-27 09:00:00+00:00,477.46,10.5,463.72,477.46,-38.695
2025-03-27 09:15:00+00:00,679.5,10.5,429.82,679.5,-203.964
2025-03-27 09:30:00+00:00,518.78,10.5,429.82,518.78,-141.789
2025-03-27 09:45:00+00:00,493.49,10.5,429.82,493.49,-109.174
2025-03-27 10:00:00+00:00,513.25,10.5,429.82,513.25,-138.602
2025-03-27 10:15:00+00:00,646.57,10.5,396.31,646.57,-275.999
2025-03-27 10:30:00+00:00,650.92,10.5,396.31,650.92,-363.953
2025-03-27 10:45:00+00:00,606.57,10.5,396.31,606.57,-331.517
2025-03-27 11:00:00+00:00,532.99,10.5,396.31,532.99,-267.472
2025-03-27 11:15:00+00:00,508.23,10.5,363.13,508.23,-249.964
2025-03-27 11:30:00+00:00,545.04,10.5,363.13,545.04,-310.238
2025-03-27 11:45:00+00:00,550.04,10.5,363.13,550.04,-324.197
2025-03-27 12:00:00+00:00,616.58,10.5,363.13,616.58,-379.147
2025-03-27 12:15:00+00:00,662.45,10.5,364.84,662.45,-447.675
2025-03-27 12:30:00+00:00,662.45,10.5,364.84,662.45,-438.997
2025-03-27 12:45:00+00:00,650.72,10.5,364.84,650.72,-426.059
2025-03-27 13:00:00+00:00,607.56,10.5,364.84,607.56,-329.743
2025-03-27 13:15:00+00:00,550.04,10.5,364.46,550.04,-209.82
2025-03-27 13:30:00+00:00,562.6,10.5,364.46,562.6,-247.932
2025-03-27 13:45:00+00:00,551.61,10.5,364.46,551.61,-284.415
2025-03-27 14:00:00+00:00,585.57,10.5,364.46,585.57,-278.995
2025-03-27 14:15:00+00:00,551.29,10.5,411.77,551.29,-168.12
2025-03-27 14:30:00+00:00,524.08,10.5,411.77,524.08,-143.272
2025-03-27 14:45:00+00:00,620.39,10.5,411.77,620.39,-219.974
2025-03-27 15:00:00+00:00,682.45,10.5,411.77,682.45,-331.354
2025-03-27 15:15:00+00:00,481.58,0.0,399.81,481.58,-32.744
2025-03-27 15:30:00+00:00,352.42,0.0,399.81,352.42,62.442
2025-03-27 15:45:00+00:00,521.01,0.0,399.81,521.01,-127.547
2025-03-27 16:00:00+00:00,674.96,0.0,399.81,674.96,-214.151
2025-03-27 16:15:00+00:00,415.01,0.0,543.67,415.01,89.607
2025-03-27 16:30:00+00:00,380.06,0.0,543.67,380.06,159.331
2025-03-27 16:45:00+00:00,437.5,0.0,543.67,437.5,17.707
2025-03-27 17:00:00+00:00,579.73,0.0,543.67,579.73,-72.508
2025-03-27 17:15:00+00:00,669.1,0.0,669.1,629.89,-23.683
2025-03-27 17:30:00+00:00,669.1,0.0,669.1,619.89,-29.901
2025-03-27 17:45:00+00:00,669.1,0.0,669.1,629.89,-39.943
2025-03-27 18:00:00+00:00,674.96,0.0,669.1,674.96,-109.062
2025-03-27 18:15:00+00:00,718.37,0.0,718.37,700.7,-140.104
2025-03-27 18:30:00+00:00,718.37,0.0,718.37,675.04,-120.706
2025-03-27 18:45:00+00:00,718.37,0.0,718.37,674.96,-87.038
2025-03-27 19:00:00+00:00,718.37,0.0,718.37,619.89,-40.515
2025-03-27 19:15:00+00:00,659.89,0.0,591.52,659.89,-136.915
2025-03-27 19:30:00+00:00,627.26,0.0,591.52,627.26,-68.265
2025-03-27 19:45:00+00:00,475.55,0.0,591.52,475.55,17.917
2025-03-27 20:00:00+00:00,434.46,0.0,591.52,434.46,107.465
2025-03-27 20:15:00+00:00,534.65,0.0,519.57,534.65,-63.614
2025-03-27 20:30:00+00:00,519.57,0.0,519.57,513.44,-13.798
2025-03-27 20:45:00+00:00,416.68,0.0,519.57,416.68,121.741
2025-03-27 21:00:00+00:00,412.68,0.0,519.57,412.68,203.363
2025-03-27 21:15:00+00:00,366.61,0.0,472.3,366.61,56.725
2025-03-27 21:30:00+00:00,381.82,0.0,472.3,381.82,7.055
2025-03-27 21:45:00+00:00,341.06,0.0,472.3,341.06,81.127
2025-03-27 22:00:00+00:00,270.0,0.0,472.3,270.0,126.837
2025-03-27 22:15:00+00:00,420.74,0.0,420.74,415.84,-22.684
2025-03-27 22:30:00+00:00,420.74,0.0,420.74,410.61,-20.314
2025-03-27 22:45:00+00:00,306.31,0.0,420.74,306.31,30.866
2025-03-27 23:00:00+00:00,4.55,0.0,420.74,4.55,145.478
2025-03-27 23:15:00+00:00,348.75,0.0,524.46,348.75,32.481
2025-03-27 23:30:00+00:00,524.46,0.0,524.46,446.32,-38.054
2025-03-27 23:45:00+00:00,524.46,0.0,524.46,433.67,-23.532
2025-03-28 00:00:00+00:00,524.46,0.0,524.46,433.67,-14.068
2025-03-28 00:15:00+00:00,469.97,0.0,469.97,429.21,-81.889
2025-03-28 00:30:00+00:00,469.97,0.0,469.97,454.54,-91.85
2025-03-28 00:45:00+00:00,469.97,0.0,469.97,424.43,-57.187
2025-03-28 01:00:00+00:00,469.97,0.0,469.97,419.64,-40.177
2025-03-28 01:15:00+00:00,470.01,0.0,470.01,446.83,-89.952
2025-03-28 01:30:00+00:00,470.01,0.0,470.01,464.6,-111.208
2025-03-28 01:45:00+00:00,470.01,0.0,470.01,462.26,-108.481
2025-03-28 02:00:00+00:00,470.01,0.0,470.01,462.26,-118.776
2025-03-28 02:15:00+00:00,453.9,0.0,450.52,453.9,-94.18
2025-03-28 02:30:00+00:00,462.26,0.0,450.52,462.26,-107.596
2025-03-28 02:45:00+00:00,469.73,0.0,450.52,469.73,-119.193
2025-03-28 03:00:00+00:00,469.96,0.0,450.52,469.96,-123.271
2025-03-28 03:15:00+00:00,476.59,0.0,476.59,454.54,-94.331
2025-03-28 03:30:00+00:00,476.59,0.0,476.59,425.26,-63.463
2025-03-28 03:45:00+00:00,476.59,0.0,476.59,469.21,-125.081
2025-03-28 04:00:00+00:00,498.25,0.0,476.59,498.25,-180.274
2025-03-28 04:15:00+00:00,497.51,0.0,497.51,488.6,-133.837
2025-03-28 04:30:00+00:00,497.51,0.0,497.51,480.57,-111.87
2025-03-28 04:45:00+00:00,619.89,0.0,497.51,619.89,-225.617
2025-03-28 05:00:00+00:00,676.44,0.0,497.51,676.44,-306.795
2025-03-28 05:15:00+00:00,676.51,0.0,545.92,676.51,-238.481
2025-03-28 05:30:00+00:00,649.89,0.0,545.92,649.89,-162.308
2025-03-28 05:45:00+00:00,649.89,0.0,545.92,649.89,-161.24
2025-03-28 06:00:00+00:00,678.31,0.0,545.92,678.31,-227.138
2025-03-28 06:15:00+00:00,802.38,10.5,551.95,802.38,-457.072
2025-03-28 06:30:00+00:00,820.24,15.24,551.95,820.24,-487.84
2025-03-28 06:45:00+00:00,664.45,10.5,551.95,664.45,-119.532
2025-03-28 07:00:00+00:00,376.93,10.5,551.95,376.93,182.24
2025-03-28 07:15:00+00:00,526.39,10.5,427.85,526.39,-113.887
2025-03-28 07:30:00+00:00,654.1,10.5,427.85,654.1,-242.615
2025-03-28 07:45:00+00:00,526.36,10.5,427.85,526.36,-79.114
2025-03-28 08:00:00+00:00,526.35,10.5,427.85,526.35,-53.006
2025-03-28 08:15:00+00:00,583.13,10.5,310.87,583.13,-380.666
2025-03-28 08:30:00+00:00,610.56,10.5,310.87,610.56,-412.214
2025-03-28 08:45:00+00:00,620.39,10.5,310.87,620.39,-402.079
2025-03-28 09:00:00+00:00,583.13,10.5,310.87,583.13,-379.423
2025-03-28 09:15:00+00:00,415.99,0.0,-45.94,415.99,-80.088
2025-03-28 09:30:00+00:00,-45.94,0.0,-45.94,3.33,20.812
2025-03-28 09:45:00+00:00,-45.94,0.0,-45.94,0.88,64.416
2025-03-28 10:00:00+00:00,-45.94,0.0,-45.94,0.56,86.982
2025-03-28 10:15:00+00:00,-137.89,0.0,-137.89,-10.88,92.063
2025-03-28 10:30:00+00:00,-137.89,0.0,-137.89,-10.88,63.347
2025-03-28 10:45:00+00:00,-137.89,0.0,-137.89,0.56,58.277
2025-03-28 11:00:00+00:00,-137.89,0.0,-137.89,0.56,56.792
2025-03-28 11:15:00+00:00,-119.16,0.0,-119.16,0.56,68.723
2025-03-28 11:30:00+00:00,-119.16,0.0,-119.16,0.44,77.663
2025-03-28 11:45:00+00:00,-119.16,0.0,-119.16,0.64,66.585
2025-03-28 12:00:00+00:00,-119.16,0.0,-119.16,1.1,17.001
2025-03-28 12:15:00+00:00,412.82,0.0,-104.28,412.82,-70.739
2025-03-28 12:30:00+00:00,437.81,0.0,-104.28,437.81,-144.454
2025-03-28 12:45:00+00:00,490.66,10.5,-104.28,490.66,-212.718
2025-03-28 13:00:00+00:00,476.59,0.0,-104.28,476.59,-186.808
2025-03-28 13:15:00+00:00,454.54,0.0,-93.97,454.54,-128.523
2025-03-28 13:30:00+00:00,-93.97,0.0,-93.97,4.39,21.521
2025-03-28 13:45:00+00:00,412.82,0.0,-93.97,412.82,-51.036
2025-03-28 14:00:00+00:00,437.81,0.0,-93.97,437.81,-127.314
2025-03-28 14:15:00+00:00,409.21,0.0,291.46,409.21,-21.23
2025-03-28 14:30:00+00:00,437.81,0.0,291.46,437.81,-70.603
2025-03-28 14:45:00+00:00,488.31,0.0,291.46,488.31,-201.143
2025-03-28 15:00:00+00:00,547.57,10.5,291.46,547.57,-307.125
2025-03-28 15:15:00+00:00,338.62,0.0,436.4,338.62,70.354
2025-03-28 15:30:00+00:00,339.62,0.0,436.4,339.62,50.69
2025-03-28 15:45:00+00:00,659.89,0.0,436.4,659.89,-311.784
2025-03-28 16:00:00+00:00,696.29,0.0,436.4,696.29,-372.397
2025-03-28 16:15:00+00:00,383.22,0.0,554.93,383.22,53.715
2025-03-28 16:30:00+00:00,381.84,0.0,554.93,381.84,124.62
2025-03-28 16:45:00+00:00,572.63,0.0,554.93,572.63,-113.141
2025-03-28 17:00:00+00:00,687.01,10.5,554.93,687.01,-225.41
2025-03-28 17:15:00+00:00,698.98,0.0,698.98,572.63,-48.484
2025-03-28 17:30:00+00:00,443.67,0.0,698.98,443.67,16.946
2025-03-28 17:45:00+00:00,698.98,0.0,698.98,629.89,-60.286
2025-03-28 18:00:00+00:00,698.98,0.0,698.98,649.89,-78.93
2025-03-28 18:15:00+00:00,697.35,0.0,697.35,676.44,-117.699
2025-03-28 18:30:00+00:00,697.35,0.0,697.35,571.63,-1.879
2025-03-28 18:45:00+00:00,432.28,0.0,697.35,432.28,96.741
2025-03-28 19:00:00+00:00,378.72,0.0,697.35,378.72,203.08
2025-03-28 19:15:00+00:00,427.63,0.0,625.01,427.63,4.626
2025-03-28 19:30:00+00:00,416.61,0.0,625.01,416.61,71.117
2025-03-28 19:45:00+00:00,378.72,0.0,625.01,378.72,214.119
2025-03-28 20:00:00+00:00,280.0,0.0,625.01,280.0,338.191
2025-03-28 20:15:00+00:00,407.66,0.0,527.94,407.66,115.126
2025-03-28 20:30:00+00:00,409.66,0.0,527.94,409.66,95.422
2025-03-28 20:45:00+00:00,336.01,0.0,527.94,336.01,259.282
2025-03-28 21:00:00+00:00,4.73,0.0,527.94,4.73,405.128
2025-03-28 21:15:00+00:00,336.87,0.0,497.13,336.87,152.962
2025-03-28 21:30:00+00:00,336.87,0.0,497.13,336.87,110.655
2025-03-28 21:45:00+00:00,4.59,0.0,497.13,4.59,202.08
2025-03-28 22:00:00+00:00,4.23,0.0,497.13,4.23,298.982
2025-03-28 22:15:00+00:00,4.49,0.0,462.89,4.49,148.262
2025-03-28 22:30:00+00:00,4.59,0.0,462.89,4.59,141.169
2025-03-28 22:45:00+00:00,4.29,0.0,462.89,4.29,192.645
2025-03-28 23:00:00+00:00,4.01,0.0,462.89,4.01,283.335
2025-03-28 23:15:00+00:00,336.25,0.0,482.26,336.25,98.357
2025-03-28 23:30:00+00:00,339.44,0.0,482.26,339.44,112.847
2025-03-28 23:45:00+00:00,318.99,0.0,482.26,318.99,204.334
2025-03-29 00:00:00+00:00,4.18,0.0,482.26,4.18,218.311
2025-03-29 00:15:00+00:00,335.0,0.0,440.4,335.0,127.014
2025-03-29 00:30:00+00:00,337.5,0.0,440.4,337.5,99.322
2025-03-29 00:45:00+00:00,336.25,0.0,440.4,336.25,104.813
2025-03-29 01:00:00+00:00,4.04,0.0,440.4,4.04,153.113
2025-03-29 01:15:00+00:00,350.5,0.0,409.45,350.5,13.395
2025-03-29 01:30:00+00:00,348.5,0.0,409.45,348.5,48.538
2025-03-29 01:45:00+00:00,349.02,0.0,409.45,349.02,38.335
2025-03-29 02:00:00+00:00,348.5,0.0,409.45,348.5,50.615
2025-03-29 02:15:00+00:00,376.65,0.0,408.4,376.65,43.105
2025-03-29 02:30:00+00:00,376.65,0.0,408.4,376.65,42.852
2025-03-29 02:45:00+00:00,370.46,0.0,408.4,370.46,59.841
2025-03-29 03:00:00+00:00,379.74,0.0,408.4,379.74,15.45
2025-03-29 03:15:00+00:00,379.74,0.0,408.11,379.74,15.623
2025-03-29 03:30:00+00:00,379.74,0.0,408.11,379.74,20.175
2025-03-29 03:45:00+00:00,441.08,0.0,408.11,441.08,-11.437
2025-03-29 04:00:00+00:00,417.28,0.0,408.11,417.28,-4.846
2025-03-29 04:15:00+00:00,371.68,0.0,391.34,371.68,28.431
2025-03-29 04:30:00+00:00,369.68,0.0,391.34,369.68,51.189
2025-03-29 04:45:00+00:00,368.68,0.0,391.34,368.68,69.081
2025-03-29 05:00:00+00:00,369.68,0.0,391.34,369.68,51.752
2025-03-29 05:15:00+00:00,309.98,0.0,416.89,309.98,59.421
2025-03-29 05:30:00+00:00,284.92,0.0,416.89,284.92,93.339
2025-03-29 05:45:00+00:00,281.92,0.0,416.89,281.92,138.172
2025-03-29 06:00:00+00:00,280.92,0.0,416.89,280.92,146.97
2025-03-29 06:15:00+00:00,379.74,0.0,417.02,379.74,27.051
2025-03-29 06:30:00+00:00,417.02,0.0,417.02,344.33,-7.547
2025-03-29 06:45:00+00:00,375.76,0.0,417.02,375.76,61.755
2025-03-29 07:00:00+00:00,370.46,0.0,417.02,370.46,90.929
2025-03-29 07:15:00+00:00,14.2,10.5,366.75,14.2,117.056
2025-03-29 07:30:00+00:00,304.07,10.5,366.75,304.07,17.513
2025-03-29 07:45:00+00:00,14.0,10.5,366.75,14.0,26.095
2025-03-29 08:00:00+00:00,3.5,0.0,366.75,3.5,39.95
2025-03-29 08:15:00+00:00,11.24,10.5,297.25,11.24,81.042
2025-03-29 08:30:00+00:00,10.96,10.5,297.25,10.96,143.367
2025-03-29 08:45:00+00:00,-514.55,10.5,297.25,-514.55,276.808
2025-03-29 09:00:00+00:00,-514.55,10.5,297.25,-514.55,236.771
2025-03-29 09:15:00+00:00,-514.55,10.5,11.67,-514.55,336.722
2025-03-29 09:30:00+00:00,-514.55,10.5,11.67,-514.55,263.688
2025-03-29 09:45:00+00:00,-514.55,10.5,11.67,-514.55,354.207
2025-03-29 10:00:00+00:00,-514.55,10.5,11.67,-514.55,361.627
2025-03-29 10:15:00+00:00,-942.62,10.5,4.52,-942.62,353.593
2025-03-29 10:30:00+00:00,-942.62,10.5,4.52,-942.62,370.209
2025-03-29 10:45:00+00:00,-942.62,10.5,4.52,-942.62,364.318
2025-03-29 11:00:00+00:00,-942.62,10.5,4.52,-942.62,362.787
2025-03-29 11:15:00+00:00,-942.62,10.5,21.91,-942.62,284.302
2025-03-29 11:30:00+00:00,-183.18,10.5,21.91,-183.18,247.562
2025-03-29 11:45:00+00:00,-183.18,10.5,21.91,-183.18,229.065
2025-03-29 12:00:00+00:00,-183.18,10.5,21.91,-183.18,221.428
2025-03-29 12:15:00+00:00,-183.18,10.5,-79.96,-183.18,244.312
2025-03-29 12:30:00+00:00,-183.18,10.5,-79.96,-183.18,232.805
2025-03-29 12:45:00+00:00,-183.18,10.5,-79.96,-183.18,212.334
2025-03-29 13:00:00+00:00,-79.96,10.5,-79.96,13.78,94.621
2025-03-29 13:15:00+00:00,11.06,10.5,64.82,11.06,235.454
2025-03-29 13:30:00+00:00,-70.89,10.5,64.82,-70.89,281.355
2025-03-29 13:45:00+00:00,13.58,10.5,64.82,13.58,201.43
2025-03-29 14:00:00+00:00,13.78,10.5,64.82,13.78,97.684
2025-03-29 14:15:00+00:00,14.06,10.5,343.5,14.06,67.092
2025-03-29 14:30:00+00:00,13.98,10.5,343.5,13.98,134.114
2025-03-29 14:45:00+00:00,14.36,10.5,343.5,14.36,45.175
2025-03-29 15:00:00+00:00,414.45,10.66,343.5,414.45,-39.102
2025-03-29 15:15:00+00:00,573.13,10.5,573.13,458.35,-30.017
2025-03-29 15:30:00+00:00,18.25,10.5,573.13,18.25,115.581
2025-03-29 15:45:00+00:00,573.13,10.5,573.13,494.17,-68.417
2025-03-29 16:00:00+00:00,679.76,10.5,573.13,679.76,-212.701
2025-03-29 16:15:00+00:00,578.4,10.5,578.4,482.41,-27.677
2025-03-29 16:30:00+00:00,318.02,10.5,578.4,318.02,46.382
2025-03-29 16:45:00+00:00,610.39,10.5,578.4,610.39,-36.377
2025-03-29 17:00:00+00:00,640.39,10.5,578.4,640.39,-62.699
2025-03-29 17:15:00+00:00,625.32,10.5,625.32,549.78,-7.344
2025-03-29 17:30:00+00:00,625.32,10.5,625.32,610.39,-36.358
2025-03-29 17:45:00+00:00,679.9,10.62,625.32,679.9,-123.858
2025-03-29 18:00:00+00:00,737.85,21.2,625.32,737.85,-171.422
2025-03-29 18:15:00+00:00,762.96,24.01,647.61,762.96,-174.339
2025-03-29 18:30:00+00:00,717.43,18.48,647.61,717.43,-132.26
2025-03-29 18:45:00+00:00,660.39,10.5,647.61,660.39,-73.332
2025-03-29 19:00:00+00:00,468.26,10.5,647.61,468.26,8.6
2025-03-29 19:15:00+00:00,644.79,10.5,574.51,644.79,-96.067
2025-03-29 19:30:00+00:00,574.51,10.5,574.51,463.57,-0.171
2025-03-29 19:45:00+00:00,427.79,10.5,574.51,427.79,13.682
2025-03-29 20:00:00+00:00,393.39,10.5,574.51,393.39,91.92
2025-03-29 20:15:00+00:00,405.77,0.0,575.3,405.77,19.236
2025-03-29 20:30:00+00:00,379.74,0.0,575.3,379.74,77.098
2025-03-29 20:45:00+00:00,373.55,0.0,575.3,373.55,109.589
2025-03-29 21:00:00+00:00,339.17,0.0,575.3,339.17,162.187
2025-03-29 21:15:00+00:00,324.48,0.0,600.31,324.48,165.807
2025-03-29 21:30:00+00:00,240.0,0.0,600.31,240.0,193.582
2025-03-29 21:45:00+00:00,7.85,0.0,600.31,7.85,233.386
2025-03-29 22:00:00+00:00,7.85,0.0,600.31,7.85,223.179
2025-03-29 22:15:00+00:00,296.01,0.0,422.5,296.01,46.628
2025-03-29 22:30:00+00:00,433.45,0.0,422.5,433.45,-7.907
2025-03-29 22:45:00+00:00,296.01,0.0,422.5,296.01,26.645
2025-03-29 23:00:00+00:00,290.0,0.0,422.5,290.0,160.181
2025-03-29 23:15:00+00:00,561.14,0.0,450.18,561.14,-105.289
2025-03-29 23:30:00+00:00,561.14,0.0,450.18,561.14,-110.141
2025-03-29 23:45:00+00:00,498.56,0.0,450.18,498.56,-73.018
2025-03-30 00:00:00+00:00,508.02,0.0,450.18,508.02,-92.753
2025-03-30 00:15:00+00:00,511.6,0.0,428.14,511.6,-113.96
2025-03-30 00:30:00+00:00,504.74,0.0,428.14,504.74,-126.518
2025-03-30 00:45:00+00:00,496.28,0.0,428.14,496.28,-101.035
2025-03-30 01:00:00+00:00,478.1,0.0,428.14,478.1,-55.588
2025-03-30 01:15:00+00:00,456.55,0.0,422.75,456.55,-44.224
2025-03-30 01:30:00+00:00,422.75,0.0,422.75,404.24,-14.362
2025-03-30 01:45:00+00:00,422.75,0.0,422.75,404.24,-15.257
2025-03-30 02:00:00+00:00,422.75,0.0,422.75,404.24,-6.302
2025-03-30 02:15:00+00:00,419.78,0.0,419.78,404.24,-14.895
2025-03-30 02:30:00+00:00,419.78,0.0,419.78,407.56,-24.792
2025-03-30 02:45:00+00:00,419.78,0.0,419.78,414.31,-52.091
2025-03-30 03:00:00+00:00,463.84,0.0,419.78,463.84,-74.009
2025-03-30 03:15:00+00:00,491.02,0.0,408.91,491.02,-86.283
2025-03-30 03:30:00+00:00,498.56,0.0,408.91,498.56,-97.944
2025-03-30 03:45:00+00:00,514.81,0.0,408.91,514.81,-133.793
2025-03-30 04:00:00+00:00,514.81,0.0,408.91,514.81,-110.862
2025-03-30 04:15:00+00:00,485.28,0.0,413.09,485.28,-63.832
2025-03-30 04:30:00+00:00,519.99,0.0,413.09,519.99,-139.142
2025-03-30 04:45:00+00:00,519.99,0.0,413.09,519.99,-120.649
2025-03-30 05:00:00+00:00,491.02,0.0,413.09,491.02,-84.161
2025-03-30 05:15:00+00:00,422.33,0.0,422.33,400.92,-8.598
2025-03-30 05:30:00+00:00,9.52,0.0,422.33,9.52,89.099
2025-03-30 05:45:00+00:00,3.95,0.0,422.33,3.95,193.433
2025-03-30 06:00:00+00:00,3.97,0.0,422.33,3.97,163.068
2025-03-30 06:15:00+00:00,11.08,10.5,346.01,11.08,229.191
2025-03-30 06:30:00+00:00,11.42,10.5,346.01,11.42,143.484
2025-03-30 06:45:00+00:00,11.26,10.5,346.01,11.26,165.523
